,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.0006005783108151005,0.00025566477568382025,0.0011895103081353943,0.0004368894232079167
1,3,0.0005452004202525585,0.0002479625996377372,0.0011596175959357358,0.00044569155522515444
2,6,0.0004349623449953419,0.0002110252892503468,0.001246762819793909,0.00044823586838602005
3,9,0.0006426052287324439,0.0002605906397682268,0.0015085195807005205,0.0005256200515596093
4,12,0.0007068389074228859,0.0003004546402512521,0.0017156890811465073,0.000602109184035914
5,15,0.0007960457985373334,0.00033213741729539554,0.001845608073376629,0.0006522169566911482
6,18,0.000880191248297911,0.00034534482425320977,0.002276257866792639,0.000770148991448255
7,21,0.0007809208658104192,0.00030859059098415004,0.0024960856463095665,0.0008161263741442252
8,24,0.001401855767442572,0.0005434228417152744,0.003329566876275471,0.0011017666795649992
9,27,0.001054012592138044,0.00045450974842841106,0.0032281418045598,0.0010983967047794284
10,30,0.0015227548430805794,0.0006466013478420851,0.003880716412777181,0.0013234323586566784
11,33,0.0016037790279044254,0.0006844624330146926,0.0042621699827389906,0.0014580299266277472
12,36,0.0015955856702587342,0.0006981215216583274,0.0042900164714208015,0.0014823545199650586
13,39,0.00226564103320497,0.0009310974175685211,0.005187522732709569,0.0017820761487125844
14,42,0.0019509621415960425,0.0008493218945490571,0.005628097598447879,0.0019098973108001495
15,45,0.0017688177740317916,0.0007784245376927126,0.005716358994075074,0.0019335817595266497
16,48,0.002368921424790901,0.0009992008953263788,0.006236448162097661,0.002100217179118538
17,51,0.0021891521604411974,0.0008861686189092418,0.006693302693114938,0.0021646779569867913
18,54,0.002648035659787113,0.001057018860851455,0.006959186420431231,0.002301928245243202
19,57,0.002669176045673545,0.0011083336130630875,0.0069808452398133665,0.0023579851527756658
20,60,0.0031117611311082443,0.00125838375797063,0.007588424761535486,0.0025785740901843653
21,63,0.0029132556076564993,0.0012348146097312753,0.008081002932644061,0.0027107754315482983
22,66,0.003222874144296183,0.0013647941136048737,0.008312089739506794,0.002826207955230845
23,69,0.0029409178733401206,0.001286142776874211,0.007724695321708022,0.002685181693197534
24,72,0.0036704324516970985,0.0015352742737418765,0.009243968828744358,0.003167915854771367
25,75,0.0034255606556141144,0.001423699905552532,0.0083225824115269,0.0028770059035522397
26,78,0.00394420029478051,0.0016324678181651579,0.009183764039065942,0.003198827348164432
27,81,0.003331670386714233,0.00143841028386799,0.008487173532914553,0.0029760113046198564
28,84,0.0032431064867173547,0.0014133457215871191,0.009261404309011664,0.003138910855988395
29,87,0.0035750465501771665,0.001500762460178348,0.0099778581805919,0.0033512109869799265
30,90,0.004041772294864159,0.001709579261398986,0.010091711160001933,0.0034781680003591027
31,93,0.0040651991060122435,0.0016961830430873618,0.010392672116171975,0.003541742872836786
32,96,0.0040769117252969465,0.0016933226596490118,0.01006839471752178,0.003442958247305778
33,99,0.003955818111441244,0.0016798482743968677,0.01099362152842233,0.003695104093107875
34,Final,0.003955818111441244,0.0016798482743968677,0.01099362152842233,0.003695104093107875
